MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,,,,,,,,,,,0.0,,,,CID16190658,OCCC1CN(Cc2cccc(-n3cccn3)c2)CCN1Cc1ccccc1
,,0.0,,,,,0.0,,,0.0,,,,,0.0,,CID653538,COc1cc(OC)cc(-n2nnnc2SCC(=O)NCc2ccc3c(c2)OCO3)c1
,0.0,,,,0.0,,,,,,,,,,,,CID654358,COCCCn1c(SCC(=O)N2CCCCC2C)nnc1-c1ccco1
,,,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,,CID654352,CCC(=O)Nc1cc2nn(-c3ccc(OC)cc3)nc2cc1C
,,,,,0.0,,,,,,,,,,,,CID5137508,COc1ccc(/C=N/NC(=O)CCCC(=O)NC2CCCCC2)cc1
,,,,0.0,,,,,0.0,,,0.0,,,,,CID2566528,O=C1c2ccccc2C(=O)N1CCCCSc1nnc(-c2ccc(OC(F)F)cc2)o1
,,,,0.0,,,,0.0,,,,,0.0,,,,CID2586512,CCn1c(SCC(=O)c2cccs2)nnc1-c1cccs1
,,,,,,,,,,,0.0,,0.0,0.0,,,CID842250,Cc1cc(C(=O)N/N=C/c2ccccc2Br)no1
0.0,0.0,,,0.0,,,,,,,,,,,0.0,,CID4061474,O=C(CCSc1ccccc1)Nc1nnc(-c2ccccc2)o1
,,,,,,,,,0.0,,,,,,,,CID652215,Cc1ccc(C(C(=O)NC(C)(C)C)N(CC2CCCO2)C(=O)Cn2nnc(-c3ccc(C)o3)n2)cc1
,,0.0,,,,0.0,,,,,,,,,,,CID5769668,CC1=CC2=c3cccc(C)c3=NC(c3ccc4c(c3)OCO4)N2N1
,,,,,,0.0,,,,,,,,,,,CID5308590,CCn1c(=O)c2cc(C(=O)N3CCN(C(=O)c4ccco4)CC3)sc2c2ccccc21
0.0,,,,,,0.0,,,0.0,,,,,,,,CID5308591,CCOC(=O)CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1ccccc1C
,,,,,,,,,0.0,0.0,,,,,,,CID5309916,CCOC(=O)C1CCCN(c2c(N3CCN(c4ccccn4)CC3)c(=O)c2=O)C1
0.0,0.0,,,,,,,,,,,0.0,,,,,CID662588,Cc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1NC(=O)c1ccco1
0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,CID661875,Cc1cc2c(c(=O)n1Cc1cccnc1)C(Cc1ccccc1)C(C#N)=C(N)O2
0.0,,,0.0,,,0.0,,0.0,,0.0,,,,,,,CID2998320,Cn1c(=O)c2c(n(Cc3ccccc3)c1=O)NC(=O)C2CC(=O)N1CCc2ccccc2C1
,,,,,,,,,,,,0.0,,,,0.0,CID1263102,COc1cc(OC)c2c(C)c(Cl)c(=O)oc2c1
0.0,,,0.0,,,0.0,,,0.0,,,,,,,,CID657581,CN(C)Cc1c(O)ccc2oc(Cc3ccccc3)cc12
,,,,,,0.0,,,,,,,,,,,CID3243567,COC(=O)CNC(=O)CCCCC(=O)NCC(=O)OC
,,,,,,,,,,,,,,0.0,,,CID1826808,CCC1(CC)Cc2ccccc2C2=C(C(=O)N3CCCCC3)C(=O)C(=O)N21
,,,,,,,,,,,,,0.0,,,,CID1252026,O=C(Nc1ccc(F)cc1)c1ccccc1NS(=O)(=O)N1CCCC1
0.0,,,,0.0,,,,,,,,,,,,0.0,CID3242022,O=C(NCCc1ccc(Cl)cc1)C1CCN(C(=O)c2sccc2-n2cccc2)CC1
,,,,,,,,,,,,,0.0,,,,CID1252029,COc1cc(NC(=O)COC(C)=O)cc(OC)c1OC
,,,,,0.0,,,,,,,,,,,,CID718369,CCN(C(=S)Nc1ccccc1F)C1CCCCC1
,,,,,,,,,,,,,,0.0,,,CID16191142,OCCC1CN(Cc2cc3c(cc2Cl)OCO3)CCN1C1CCCC1
,,,,,,,,,,,,,,0.0,,,CID16191143,CC(c1ccon1)N(C)C(=O)CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1
,,,,0.0,,,,,,,,,,,,0.0,CID787181,CS(=O)(=O)N1CCN(Cc2ccccc2C(F)(F)F)CC1
,,,,,,,,,,,,,0.0,,,,CID16191144,O=C(NCc1cccc(Cl)c1)c1cc(COc2ccc3ncccc3c2)on1
,,,,,0.0,,,0.0,,,,,,,,,CID1912468,CCCCNC(=O)c1c(N)n(Cc2ccc3c(c2)OCO3)c2nc3ccccc3nc12
,,,,,,,,0.0,,,0.0,,,,,,CID1240168,CC(C)CC(=O)Nc1ccc(Oc2ccc(NC(=O)CC(C)C)cc2)cc1
,,,,,,,,,,0.0,,,,,,,CID1240161,COC(=O)c1cc(OC)c(OCc2cc(C(=O)OC)oc2C)c(OC)c1
,,0.0,,,0.0,0.0,,,0.0,,,,,,,,CID32475,O=C1C2=C(SCCS2)C(=O)N1c1ccccc1
,,,,,,,0.0,,,0.0,0.0,,,,,,CID63399,O=c1nc(CN2CCN(c3ccccc3)CC2)[nH]c2ccccc12
,,,0.0,,,,,0.0,,,0.0,,,,,,CID731812,CC(C)=CC(=O)Nc1ccccc1C(N)=O
,,,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,CID1528124,O=C(Nc1ccc2c(c1)OCO2)c1cccc(S(=O)(=O)N2CCCC2)c1
,,,,,,,,,,,,0.0,,,,,CID977429,Cc1c(F)cccc1NC(=O)CCC(=O)O
,0.0,0.0,,,,,,,,,,,,,,,CID685069,CCN(CC)Cc1c(C(=O)OC)nnn1-c1nonc1N
,,,,,,,,,,,,,0.0,,,,CID7119100,Cc1ccc(C(=O)NCCc2csc(C)n2)cc1
,,,,,0.0,,,,,,0.0,,,,,,CID2871036,COc1ccc(N2C(=O)C3C4C=CC(CC4)C3C2=O)c([N+](=O)[O-])c1
,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,CID2882880,O=c1c2ccccc2c2ccccc2c(=O)n1CC1CCCO1
,,,,,,,,,,,0.0,,,,,,CID5121980,CC1CC(C)CN(CC(C)(C)NS(=O)(=O)c2ccc(Cl)cc2)C1
,,,,0.0,,,,0.0,,,,,,0.0,,,CID2221983,Cc1csc(NC(=O)CSc2nc(C)cs2)n1
,,,,,,,0.0,,,,,,,0.0,,,CID5389770,COc1cc(C2/C(=C(/O)c3ccc(OCC(C)C)cc3)C(=O)C(=O)N2CCN(C)C)ccc1O
,,,,,0.0,,,,,,0.0,,,,,,CID3183649,CCC(C)(C)n1nnnc1C(c1cc2cc3c(cc2[nH]c1=O)OCO3)N1CCCCC1
,,,,,,,,,,,,,0.0,,,,CID987954,CCN(CC)c1ccc(/C=c2\sc3nnc(-c4ccccc4C)n3c2=O)cc1
,0.0,,,,,,,,,,0.0,,,,,,CID872528,Cn1c(/C=N/n2cnnc2)nc2ccccc21
,,,,,0.0,,,,,,,,,0.0,,,CID5335142,COC1=CC=C/C(=C\NNC(=O)C(=O)N2CCCC2)C1=O
,,,,,,,,,,,,,0.0,,,,CID992163,Cc1ccc(NC(=O)CCSc2nnc(Cc3ccccc3)o2)cc1
,,,,,0.0,,,,,,,,,,,,CID1487587,Cc1ccc(S(=O)(=O)c2cc(N3CCOCC3)nc(-c3ccccc3)n2)cc1
,,,,,,,,,,,,,,0.0,,,CID727085,BrC(=C\c1ccccc1)/C=N/n1cnnc1
,,,,,,0.0,,,,,,,,,,,CID5389531,CCC(NC1CCN(Cc2ccccc2)CC1)=C1C(=O)NC(=O)NC1=O
,,,,0.0,,0.0,,,0.0,0.0,,0.0,,,,,CID645687,COc1cccc(C2(O)CCN(C(=O)c3cccs3)CC2)c1
,,,,,,,,,,,,,0.0,,,,CID1792422,CC(C)C(=O)NC(=S)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
,,,,,,,,,,,,,,0.0,,,CID3177932,COCCCn1c(SCC(=O)c2ccccc2)nc2ccccc2c1=O
,,,,,,,,,0.0,,0.0,,,,,,CID856021,COc1cccc(-n2cnnn2)c1
,,,,,,,,,,,,,,0.0,,,CID746584,Cc1cc(N(C)Cc2ccccc2)nc(-c2ccccc2)n1
,,,,,,0.0,,0.0,,,,,,,,,CID1107099,O=C(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1
0.0,0.0,,0.0,,,,,,0.0,,,,,,0.0,,CID658619,C=CCOC(=O)Nc1ccc(Cl)cc1NC(=O)OCC=C
0.0,,,,,,0.0,,,0.0,,,,,0.0,,,CID657803,Cn1c(Cl)cnc1C1CC(=O)c2cc(Cl)ccc2O1
,,,,,,,,,,,0.0,,,,,,CID650515,Cc1ccccc1OCC(=O)NCCN(C)C
,,,,,,,,,,,,,,0.0,,,CID864414,Clc1ccccc1CSc1nncn1-c1cccnc1
,,,,,,,,,,,,,0.0,,,,CID2890826,CC(NS(=O)(=O)c1ccc2c(c1)OCCO2)c1ccccc1
,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,CID5389868,CCCCN1C(=O)NC(=O)/C(=C\NC2CCCCC2N)C1=O
,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,CID801282,Cn1ccnc1SCC(=O)Nc1ccc2ccccc2c1
0.0,0.0,0.0,,,,,,,,,,,,,,,CID5309636,Cc1cc(Nc2ccc(F)c(Cl)c2)n2nc(C)nc2n1
,,,,,,,,,0.0,,,,0.0,,,,CID1307031,C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1cccc2ccccc12
,,,,,0.0,,,,,,,,,,,,CID3181519,CC(C)c1ccc2c(c1)=C(c1ccc(N3CCOCC3)cc1)NN=C(c1cccs1)N=2
,,0.0,,,,,0.0,,,,,,,,,,CID655980,COc1cccc(-c2nnn(CCC(=O)O)n2)c1
,,,,,,,0.0,0.0,,,,,,,,,CID655981,O=C(O)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1
,,0.0,0.0,,,,,,,,,,,,0.0,,CID848420,Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2cccc(C)n2)cc1
,,,,,,,,,,,,,0.0,,,,CID848427,O=C(CSCc1ccc(Br)cc1)N1CCCC1
,,,,,,,,0.0,,,,,,,0.0,,CID848426,O=C(CSCc1ccc(Br)cc1)N1CCOCC1
0.0,,,,,,,,,,,0.0,0.0,,,,,CID3239489,O=C1C2CCCN2C(c2ccccc2)N1c1ccc(Cl)cc1
,,,,,0.0,,,,,,,,,,,,CID5338709,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=C1/C=Nc2ccccc21
,0.0,,,0.0,,,,,,0.0,,,,,,0.0,CID665851,Clc1ccccc1C1=Nn2c(nnc2-c2ccncc2)SC1
,,,,0.0,,0.0,,,0.0,,,,,,,,CID663574,CN1CCc2nc3sc(C#N)c(N)c3c(-c3cccs3)c2C1
,,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,,CID665768,CC1CCc2nc(N)c(C#N)c(-c3ccncc3)c2C1
,,,,,,,,,,,,,0.0,,,,CID2940172,Cc1ccc(SCC(=O)N(C)C2CCS(=O)(=O)C2)cc1
,,,,,,,,,,,,,0.0,,,,CID1280585,COc1ccc(OC)c(NC(=O)c2ccccc2N(Cc2ccccc2)S(C)(=O)=O)c1
,,,,0.0,,,,,,,,,,,,,CID4193175,Cn1c(=O)c2c(nc(N3CCN(Cc4ccccc4)CC3)n2CCSc2ncccn2)n(C)c1=O
,,,,,,,,,,,0.0,,,,,,CID3202304,COc1ccc(N(C(=O)Cn2cnc3ccccc32)C(C(=O)NC2CCCCC2)c2ccccc2)cc1
,,,,,,,,,,,,,,0.0,,,CID1224411,CCc1ccc(NC(=S)NC(=O)CC(C)C)cc1
,,,,,,,,,,,,0.0,,,,0.0,CID3244889,CCOC(=O)N1CCN(C(=O)CN2C(=O)CC(C)(C)S(=O)(=O)c3ccccc32)CC1
0.0,,,0.0,0.0,,,0.0,,,,,,0.0,,,,CID666124,O=C(O)c1cc(NCc2cccs2)ccc1N1CCOCC1
0.0,,,,,,,,,,,,,,,,,CID3243699,Cc1ccc(C(c2sc3nc(C)nn3c2O)N2CCN(c3ccccc3)CC2)cc1
,,,,,,,,,,,,0.0,,,,,CID3243830,CSC1=NCCN1C(=O)c1c(F)cccc1F
,0.0,,0.0,,,,0.0,,,,0.0,,,,,0.0,CID1258426,COc1cccc(Oc2nc3ncn(Cc4ccccc4)c3c(=O)n2C)c1
,,,,,,,,,,,,,,0.0,,,CID3850575,C#CCOc1nc(C)cc(C)c1S(=O)(=O)c1ccccc1C
,,,0.0,0.0,,,,,,,,,,,,,CID684679,CSc1nsc(SC)c1NC(=O)Nc1ccccn1
,,,0.0,0.0,0.0,,,,,,,,,,,0.0,CID3244026,CC1CCCCN1C(=O)Cn1c(=O)n(CCC(=O)NCc2ccco2)c(=O)c2sccc21
,,,,,0.0,,0.0,,,0.0,,,,,,0.0,CID1312117,Cc1nn(-c2ccccc2)c2sc(C(=O)OCN3C(=O)c4ccccc4C3=O)cc12
,,,,0.0,0.0,,,,,,,,,,,,CID1100900,CCS(=O)(=O)C(=C(Nc1ccc(OC)cc1)Nc1ccc(OC)cc1)S(=O)(=O)CC
,,,,,,,,,0.0,,,,,,,,CID3149068,COCCn1c(Cc2ccccc2)nnc1SCC(=O)N1CCCCC1C
,,,0.0,,,,,,,,,,,,,,CID5663378,CCN1C(=O)NC(=O)/C(=C\NCc2cccs2)C1=O
,,,0.0,,,,,,,,0.0,,,,,,CID654923,COc1ccc2[nH]c(C)nc(=O)c2c1
,,,,,,,,,,,,0.0,0.0,,0.0,0.0,CID2409147,Cc1cc(=O)nc(SCc2cc(Cl)ccc2OC(F)F)[nH]1
,,,,,,,0.0,,0.0,,0.0,0.0,,,,,CID644707,O=C1CC(c2ccco2)=Nc2ccccc2N1
,,,,,,,,,,0.0,,,,,,,CID2998172,CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2CC(C)OC(C)C2)c1C
,,,,,,,,,,,,,,0.0,,,CID2869945,Cc1nnc(SCC(=O)N2c3ccccc3C(C)(c3ccccc3)CC2(C)C)s1
,,,,,,,,0.0,,,,,,,,,CID270590,O/N=C1\CCCCc2ccccc21
,,,,,,,,,,,,,,0.0,,,CID2245910,Cc1cccc(C(=O)NNC(=O)/C=C/C(=O)O)c1
,,,,,,,,,,,,,0.0,,,,CID626179,COc1cccc2cc(-c3nc4ccccc4o3)c(=O)oc12
,,,,,,,,,0.0,,,,,,,,CID2937723,CC(CC1CC(C)(C)OC1=O)C(=O)Nc1nncs1
0.0,,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,CID597482,Cc1cc(=O)oc(C)c1C(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1
,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,CID976966,Cc1c(=O)n(OCc2ccccn2)c2ccccc2[n+]1[O-]
,,,,,0.0,,,,,,,,,,,,CID1345629,COc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NCc2ccncc2)cc1
,,,,0.0,,0.0,,,,,,,,,0.0,,CID674174,COC(=O)C1=CNC=C(C(=O)OC)C1c1cccc(OC)c1
,,,0.0,,,,,0.0,,,,,,,,0.0,CID779786,CN(C)c1ccc(/C(=N\O)C(F)(F)F)cc1
,,,0.0,,,,,,,,,,,,,,CID649979,CCOC(=O)c1snc2c(=O)nc[nH]c12
,,,,0.0,,0.0,,,,0.0,,,,,0.0,,CID1490450,CCN1C(=O)CSc2ccc(C(=O)OC)cc21
,,,0.0,,,,,,,,0.0,,,,,,CID2999469,CC(NC(=O)c1nn(C)c(=O)c2ccccc12)c1ccc(F)cc1
,,,,,,,,0.0,,,,,,,,,CID2913780,COc1ccc2c(c1)N(C(=O)CN1C(=O)C3CCCCC3C1=O)C(C)(C)C=C2C
,0.0,,,,0.0,,0.0,,,,,,,,0.0,,CID5309227,CCOC(=O)N1CCN(C(=O)CS(=O)Cc2nc(-c3cccc(C)c3)oc2C)CC1
,,,0.0,,,0.0,,0.0,0.0,,,,0.0,,,0.0,CID1256576,COc1ccccc1-n1c(=O)oc2ccc(Cl)cc2c1=O
0.0,,,,,,,,,,,,,,,,,CID5309721,COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)NCC2CCCO2)cc1
,,,0.0,,,,,,,,,,,,,,CID5309722,COc1ccccc1N1CCN(S(=O)(=O)c2cnc[nH]2)CC1
0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,CID2084689,O=C(CSc1nc2ccccc2s1)NC(=O)NCc1ccco1
,,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,CID687944,COCC(=O)NCCc1nc(-c2ccccc2)cs1
0.0,,,,,,,,,,,,,,,,0.0,CID654042,Cc1n[nH]c(=O)nc1NCc1ccccc1Cl
0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,CID2130720,Cc1cc(C)n(C(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)n1
0.0,,,,,,,,,,,,,,,,,CID3245407,Cc1[nH]c2ccccc2c1C1=CCNCC1
0.0,0.0,,,,,,0.0,,,,,0.0,,,,,CID1074743,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2ccco2)CC1
,,,,,,,,,,,,,,0.0,,,CID4884618,CCN(CC)S(=O)(=O)c1ccc(C)c(NCC(=O)Nc2ccc(C#N)c(Cl)c2)c1
,,,,,0.0,,,,,,,,,,,,CID5338336,O=C(c1ccccc1[N+](=O)[O-])N1CCN(C/C=C/c2ccccc2)CC1
,,,0.0,0.0,,,,,,0.0,,,,,,,CID1309451,Cn1c(=O)c2c3c(sc2n2c(SCc4ccc5c(c4)OCO5)nnc12)COC(C)(C)C3
,,,,,0.0,,0.0,,,,,,,,0.0,,CID3237697,CC1(C)CC(=O)c2c(nn(-c3ccccc3)c2N)C1
,,,,,,,,,,,,,0.0,,,,CID2432637,COc1cc(C(=O)O)cc(NC(=O)c2cccs2)c1OC
,,,,,,,,,,,,,0.0,,,,CID2202674,Cc1cc(Oc2ccccc2)nc(SCC(=O)Nc2ccccc2)n1
0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,CID973047,Cc1nc(C)c(-c2csc(Nc3cccnc3)n2)s1
,,0.0,,,,,0.0,,,,,,,,,,CID659315,CCN(CC)c1ccc2c(C)c(-c3ccc(N)cc3)c(=O)oc2c1
,,,,,,,,,,,0.0,,,,,,CID741342,CCOC(=O)c1ccc(CSc2nncn2N)o1
0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,0.0,,CID651507,CCOC(=O)c1[nH]c2ccccc2c1NC(=O)CN1CCCCC1
,,,,,,,,,,,,,,,,0.0,CID5307608,CC1CCc2nn(CC(=O)NCCC3=CCCCC3)cc2C1
,0.0,,0.0,,,,,,,,,,,,0.0,,CID5308896,Cc1noc(C(=O)NCc2ccco2)c1Cl
,,,,,,,,,,,,,0.0,0.0,,,CID895198,COc1cccc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)oc12
,,,0.0,,,,,,,,,,,,,,CID658328,N#Cc1c(N)n(CCSc2ccccc2)c2nc3ccccc3nc12
,,,,,0.0,,,,,,,,,,,,CID2885335,CCCOc1cccc(C(=O)Nc2cc(NC(=O)c3cccc(OCCC)c3)cc(C(=O)O)c2)c1
,0.0,,,,,0.0,,0.0,,,,,0.0,,,,CID889959,COC(=O)c1cccc(NC(=O)CSc2nc(=O)cc(C)[nH]2)c1
,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,,CID2107368,O=C(CSc1nnc(Nc2ccccc2)s1)NCc1ccco1
,,0.0,,,,,,,,,,,,,,0.0,CID652391,O=C1C2C3CCCC3=C3CCCC3C2C(=O)N1c1ccc(Cl)cc1
0.0,,0.0,,0.0,,,,,0.0,,,,0.0,0.0,,,CID2390593,Cc1ccsc1/C=N/n1cnc2sc(C)c(C)c2c1=O
,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,CID721807,COc1ccc(C(=O)Nc2nccs2)cc1OC
,0.0,,,,,,,,,,0.0,,,,,,CID662032,CCO/C(C)=N/n1c2nc3ccccc3nc2c2c(=O)n(C3CCCC3)c(C)nc21
,,,,,,,0.0,,,,,,,,0.0,0.0,CID3236942,Cc1cccc(CN2CCNC2=O)c1
,,,,,,,0.0,,,,,,,,0.0,,CID5389692,C/C(NCC1CCCO1)=C1/C(=O)NC(=O)N(Cc2ccccc2)C1=O
,,,,,,,,,,,,,0.0,,,,CID252022,COC(=O)C1(C)CCc2cc(OC)ccc2C1=O
,,,,,,,,,,,0.0,,,,,,CID2278644,COc1ccc(C(=O)NC(=S)Nc2ccc3c(c2)Cc2ccccc2-3)cc1
0.0,,,,0.0,,,0.0,,,,,,,,,,CID2193330,Cc1ccc(C(=O)/C=C/Nc2ccccc2C(N)=O)o1
,,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,CID2951199,CC1(C)C(=O)C2(C(=O)NCc3ccccc3)CCC1C2
,,,,,,,,,,,0.0,,0.0,,,,CID1190076,CCc1ccc(OCC(=O)Nc2cc(S(=O)(=O)CC)ccc2O)cc1
,,,,,,,,,,,,0.0,,,,,CID666399,Cn1c(=O)c2c(nc(CN3CCN(c4ccccc4)CC3)n2Cc2ccccc2Cl)n(C)c1=O
,,0.0,,,,,,,,,,0.0,,,,,CID1292507,Cc1ccc(-n2c(SCC(=O)NCc3ccco3)nc3sc(C)c(C)c3c2=O)cc1
,,,,,,,,,0.0,,,0.0,,0.0,,0.0,CID2832746,CCCCCCC(N)CC(=O)O
,,,,,,,,,,,,,,,0.0,,CID5308276,COc1ccc(N(CC(=O)NCc2ccccc2OC)S(=O)(=O)c2c(C)nn(C)c2C)cc1
0.0,,,,,,,0.0,0.0,,,,,,,,,CID717707,CCN(CC)C(=O)COc1ccc(-c2ccccc2)cc1
,,,,,,,,,,,,,0.0,,,,CID1614532,Cc1ccc(C(=O)NCC(=O)NCC(=O)OCC(=O)c2cccs2)cc1
,,0.0,0.0,,,,,,,,,0.0,,,,,CID2952601,CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2sc(C)nc2C)C1c1cccnc1
0.0,,,,,,0.0,,0.0,,0.0,,,,,,0.0,CID1521267,Brc1ccc(-c2noc(COc3ccc4c(c3)CCC4)n2)o1
,,,,,,,,,,,,0.0,,0.0,,,CID1321373,COC(=O)c1ccc(COc2cc(C)cc3oc(=O)c4c(c23)CCCC4)o1
,,,,,,0.0,,,,,,,,,,0.0,CID1289825,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)CN1CCOCC1
,0.0,,,,,,0.0,,0.0,,,,,,0.0,,CID2096429,Cn1nnnc1SCC(=O)NCCCc1ccccc1
,,,,,,,,,,,,,0.0,,,,CID767837,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2)CC1
,,,,,,,0.0,,,,,,,,0.0,,CID5533049,Cc1cccc(N/C=C2/C(=O)Oc3ccccc3C2=O)n1
0.0,0.0,,,,,,,,0.0,,,,,,,,CID661613,Cc1nnc(SCC(=O)N2CCC(C(N)=O)CC2)s1
,,,,,0.0,0.0,,0.0,,,,,,,,,CID660109,COc1ccc(N2CC(=O)N(c3ccc(OC)c(OC)c3)CC2=O)cc1OC
,,,,,,,,,0.0,,,,,,,,CID800187,O=C(NC1CCCCC1)c1ccc(S(=O)(=O)N2CCCC2)cc1
,,,,,,,0.0,,,,,,,,,0.0,CID660107,CCOC(=O)c1c(N)n(CCCOC(=O)c2ccco2)c2nc3ccccc3nc12
,0.0,,,,0.0,0.0,,,,,,,,,,,CID2999584,O=C(NCC1CCCO1)c1cc(-c2ccco2)nc2ccccc12
,,0.0,0.0,,0.0,,,,,,0.0,,,,,0.0,CID645998,CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2-c2ccc(C)cc2)s1
,,,,,,,,,,,0.0,,0.0,,,,CID2171190,COc1ccc(NC(=S)NCCSc2ccc(Cl)cc2)c(OC)c1
,0.0,,0.0,,,,,,0.0,,,0.0,,,,,CID745328,Nn1c(Nc2ccccc2)nc2sc3c(c2c1=O)CCC3
,,,,,,,,,0.0,,,,,,,,CID2956112,COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)NCCc3ccccc3)CC2)c1
0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,,CID2119780,Cn1c(SCCOc2ccc(Cl)cc2)nnc1-c1ccncc1
,0.0,,0.0,,,,,,0.0,,,,,,0.0,,CID2919360,O=C1Nc2ccccc2C12OCC(COc1ccc(Cl)cc1)O2
,,0.0,,,,,0.0,,,,,,,,,,CID78251,CCOC(=O)c1n[nH]c2ccccc12
,,,0.0,,,,,,,,,0.0,,,,,CID2110722,O=C(NC1=NCCS1)c1ccncc1
,0.0,,0.0,,,,,,,,,,,,,,CID646277,COc1ccc(-n2nnnc2SCC(=O)N2CCCC2)cc1OC
,,,,,,0.0,0.0,,0.0,,0.0,,,,,,CID656251,O=C1NC(c2ccco2)Nc2ccccc21
0.0,0.0,,0.0,,,,,,,,,0.0,,,,,CID649138,Cc1cc(C)n(CC(=O)N(C2CCCCC2)C2CCCCC2)n1
,,,0.0,,,,,,,,,,,,,0.0,CID651515,COc1ccc(OC)c(NC(=O)C2C3C=CC(C3)C2C(=O)NCc2ccccn2)c1
,,,,,,,,,,,,,,0.0,,,CID6610399,Cn1c2c(c(=O)n(C)c1=O)C1c3c(ccc4ccccc34)OCC1CO2
,,,,0.0,,0.0,,,,,,,,,,,CID974915,COc1ccc(OCCC(=O)NC2=NCCS2)cc1
,,0.0,,0.0,0.0,,,,,0.0,,,,,,,CID2565388,O=S(=O)(c1ccc(SCCO)nc1)N1CCCC1
,,0.0,,,,,,,,,,0.0,,,,,CID648373,CCCCC(=O)NCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(F)cc1
,,,,,,,,,,,,,,0.0,,,CID2329324,COC(=O)c1sc(-c2ccccc2)cc1NC(=O)c1ccc(OC)cc1
,,,,,,,,,,,,,0.0,,,,CID1511382,CCCN1CNc2c(c(=O)[nH]c(=S)n2-c2ccc(Cl)cc2)C1
0.0,,,,,,,,0.0,,,,,0.0,,0.0,0.0,CID1262191,O=C(c1ccc(Br)cc1)N1CCN(S(=O)(=O)c2ccccc2)CC1
,,,,,0.0,,,,,,,,,,,,CID2852643,CCCCCCCC1(C)NC(=O)N(c2ccccc2)N1
,,,,,,,,,0.0,,,,,,,,CID3553484,COc1ccc2c(c1)CCc1sc(NC(=O)c3ccc(C)cc3)nc1-2
,,,,,,,,,,0.0,,,,,,,CID1773629,COc1ccc(-c2ccc(C#N)c(SCC(=O)Nc3sc4c(c3C#N)CCC4)n2)cc1OC
0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,,,,CID666816,CC1Cc2ccccc2N1C(=O)CSc1nc2ccccc2o1
0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,CID645553,COc1ccc2nc(NC(=O)CSc3nc4cccnc4n3C)sc2c1
,,,,,,,,,,,,0.0,,,,,CID647496,CC(=O)NC(Cc1ccccc1)C(=O)N1CCN(C(=O)c2ccco2)CC1
,,,0.0,,,,0.0,,,,,0.0,,1.0,,,CID1121978,Cc1onc(-c2ccccc2)c1C(=O)n1nnc2ccccc21
,,,0.0,,,,,,,,,,,,,,CID3241894,O=C(Cn1cnc2c(nnn2Cc2ccccc2F)c1=O)NCC1CCCO1
0.0,0.0,,,,,,,0.0,,,,,,,,0.0,CID655415,COc1ccc(CC(NC(C)=O)C(=O)NC2CCN(C(=O)NCc3ccccc3)CC2)cc1
